Meta Text, type=0x03 (Sequence/Track Name)  leng=29
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Parameter, chan=4 c1=2 c2=80
Note   1200   1399 55
Note   1200   1399 55
Note   1200   1399 55
Note   1200   1399 43
Note   1400   1599 57
Note   1400   1599 57
Note   1400   1599 57
Note   1400   1599 45
Note   1600   1799 59
Note   1600   1799 59
Note   1600   1799 59
Note   1600   1799 47
Note   1800   1999 60
Note   1800   1999 60
Note   1800   1999 60
Note   1800   1999 48
Note   2000   2099 62
Note   2000   2099 62
Note   2000   2099 62
Note   2000   2099 50
Note   2200   2299 59
Note   2200   2299 59
Note   2200   2299 59
Note   2200   2299 47
Note   2400   2799 55
Note   2400   2799 55
Note   2400   3199 55
Note   2400   2799 43
Note   2800   3599 67
Note   3200   3599 61
Note   3200   3599 55
Note   3200   3599 52
Note   3600   3999 66
Note   3600   3999 62
Note   3600   3999 57
Note   3600   3999 50
Note   4000   4599 74
Note   4400   4799 66
Note   4400   4799 69
Note   4400   4799 60
Note   4600   4665 76
Note   4666   4732 74
Note   4733   4799 73
Note   4800   5199 74
Note   4800   5199 67
Note   4800   5199 62
Note   4800   5199 59
Note   5200   5599 79
Note   5600   5999 83
Note   5600   5999 74
Note   5600   5999 67
Note   5600   5999 55
Note   6000   6199 78
Note   6000   6399 72
Note   6000   6399 69
Note   6000   6399 50
Note   6200   6399 79
Note   6400   6599 81
Note   6600   6799 83
Note   6800   6899 84
Note   6800   7199 66
Note   6800   7199 69
Note   6800   7199 50
Note   7000   7099 81
Note   7200   7599 83
Note   7200   7599 67
Note   7200   7599 62
Note   7200   7599 55
Note   7600   8399 88
Note   8000   8399 71
Note   8000   8399 71
Note   8000   8399 52
Note   8400   8599 85
Note   8400   8799 64
Note   8400   8799 67
Note   8400   8799 57
Note   8600   8799 86
Note   8800   8999 88
Note   9000   9199 90
Note   9200   9299 91
Note   9200   9599 76
Note   9200   9599 57
Note   9200   9599 49
Note   9400   9499 88
Note   9600   9999 90
Note   9600   9999 69
Note   9600   9999 66
Note   9600   9999 50
Note  10000  10799 93
Note  10400  10799 74
Note  10400  10799 66
Note  10400  10799 54
Note  10800  11199 69
Note  10800  11199 73
Note  10800  11199 64
Note  10800  11199 55
Note  11200  11999 93
Note  11600  11999 73
Note  11600  11999 64
Note  11600  11999 55
Note  12000  12399 62
Note  12000  12399 74
Note  12000  12399 69
Note  12000  12399 54
Note  12400  13199 93
Note  12800  12999 78
Note  12800  13199 66
Note  12800  12999 50
Note  13000  13199 74
Note  13000  13199 54
Note  13200  13599 69
Note  13200  13599 73
Note  13200  13599 67
Note  13200  13599 57
Note  13600  14399 93
Note  14000  14199 79
Note  14000  14399 73
Note  14000  14399 45
Note  14200  14399 76
Note  14400  14799 62
Note  14400  14799 78
Note  14400  14799 74
Note  14400  14799 50
Note  14800  15599 74
Note  15200  15399 48
Note  15400  15599 47
Note  15600  15799 55
Note  15600  15799 55
Note  15600  15799 55
Note  15600  15799 43
Note  15800  15999 57
Note  15800  15999 57
Note  15800  15999 57
Note  15800  15999 45
Note  16000  16199 59
Note  16000  16199 59
Note  16000  16199 59
Note  16000  16199 47
Note  16200  16399 60
Note  16200  16399 60
Note  16200  16399 60
Note  16200  16399 48
Note  16400  16499 62
Note  16400  16499 62
Note  16400  16499 62
Note  16400  16499 50
Note  16600  16699 59
Note  16600  16699 59
Note  16600  16699 59
Note  16600  16699 47
Note  16800  17199 55
Note  16800  17199 55
Note  16800  17199 55
Note  16800  17199 43
Note  17200  17999 67
Note  17600  17799 59
Note  17600  17999 55
Note  17600  17999 52
Note  17800  17999 61
Note  18000  18399 66
Note  18000  18399 62
Note  18000  18399 57
Note  18000  18399 50
Note  18400  18999 74
Note  18800  18999 66
Note  18800  18999 69
Note  18800  19199 60
Note  19000  19065 76
Note  19000  19199 69
Note  19000  19199 66
Note  19066  19132 74
Note  19133  19199 73
Note  19200  19599 74
Note  19200  19599 67
Note  19200  19599 67
Note  19200  19599 59
Note  19600  19999 79
Note  20000  20399 83
Note  20400  20599 78
Note  20400  20599 72
Note  20400  20599 69
Note  20400  20799 50
Note  20600  20799 79
Note  20600  20799 71
Note  20600  20799 67
Note  20800  20999 81
Note  20800  20999 69
Note  20800  20999 66
Note  21000  21199 83
Note  21000  21199 67
Note  21000  21199 64
Note  21200  21299 84
Note  21200  21299 66
Note  21200  21299 62
Note  21400  21499 81
Note  21400  21499 69
Note  21400  21499 69
Note  21600  21999 83
Note  21600  21999 62
Note  21600  21999 67
Note  21600  21999 55
Note  22000  22799 88
Note  22400  22599 71
Note  22400  22999 67
Note  22400  22599 52
Note  22600  22799 67
Note  22600  22799 55
Note  22800  22999 85
Note  22800  22999 64
Note  22800  23199 57
Note  23000  23199 86
Note  23000  23199 62
Note  23000  23199 66
Note  23200  23399 88
Note  23200  23399 61
Note  23200  23399 64
Note  23400  23599 90
Note  23400  23599 59
Note  23400  23599 62
Note  23600  23699 91
Note  23600  23699 57
Note  23600  23699 61
Note  23600  23799 45
Note  23800  23899 88
Note  23800  23899 67
Note  23800  23899 57
Note  23800  23999 49
Note  24000  24399 90
Note  24000  24199 66
Note  24000  24199 62
Note  24000  24399 50
Note  24200  24399 64
Note  24200  24399 61
Note  24400  25199 93
Note  24400  24599 66
Note  24400  24599 62
Note  24600  24799 69
Note  24600  24799 66
Note  24800  24899 67
Note  24800  24899 64
Note  25000  25099 66
Note  25000  25099 62
Note  25200  25599 69
Note  25200  25399 64
Note  25200  25399 61
Note  25200  25599 55
Note  25400  25599 62
Note  25400  25599 59
Note  25600  26399 93
Note  25600  25799 64
Note  25600  25799 61
Note  25800  25999 66
Note  25800  25999 62
Note  26000  26099 67
Note  26000  26099 64
Note  26200  26299 64
Note  26200  26299 61
Note  26400  26799 62
Note  26400  26599 66
Note  26400  26599 62
Note  26400  26799 54
Note  26600  26799 67
Note  26600  26799 64
Note  26800  27599 93
Note  26800  26999 69
Note  26800  26999 66
Note  27000  27199 71
Note  27000  27199 67
Note  27200  27299 73
Note  27200  27299 69
Note  27400  27499 74
Note  27400  27499 71
Note  27600  27999 69
Note  27600  27799 76
Note  27600  27799 73
Note  27600  27999 45
Note  27800  27999 78
Note  27800  27999 74
Note  28000  28799 93
Note  28000  28199 79
Note  28000  28199 76
Note  28200  28399 81
Note  28200  28399 78
Note  28400  28499 83
Note  28400  28499 79
Note  28600  28699 85
Note  28600  28699 76
Note  28800  29199 62
Note  28800  29199 86
Note  28800  29199 78
Note  28800  29199 50
Note  29200  29999 74
Note  29200  29999 86
Note  29200  29999 78
Note  30000  30199 62
Note  30000  31199 66
Note  30000  31199 69
Note  30000  30399 48
Note  30200  30399 64
Note  30400  30599 66
Note  30400  30799 60
Note  30600  30799 67
Note  30800  30899 69
Note  30800  31199 60
Note  31000  31099 66
Note  31200  31599 62
Note  31200  32399 67
Note  31200  32399 67
Note  31200  31599 47
Note  31600  32399 74
Note  31600  31999 59
Note  32000  32399 59
Note  32400  33599 72
Note  32400  32799 65
Note  32400  32799 45
Note  32800  33199 69
Note  32800  33199 57
Note  33200  33599 72
Note  33200  33599 57
Note  33517  33930 65
Note  33600  34799 71
Note  33600  34799 76
Note  33600  33999 44
Note  34000  34799 56
Note  34800  37599 69
Note  34800  34999 69
Note  34800  35999 60
Note  35000  35199 71
Note  35142  37332 77
Note  35200  35399 72
Note  35400  35599 74
Note  35600  35699 76
Note  35800  35899 72
Note  36000  36399 71
Note  36000  37199 62
Note  36400  37199 77
Note  37200  37399 71
Note  37200  38399 64
Note  37400  37599 72
Note  37600  37999 69
Note  37600  37799 74
Note  37800  37999 76
Note  38000  38399 68
Note  38000  38099 77
Note  38200  38299 74
Note  38400  38599 69
Note  38400  38599 72
Note  38400  38799 57
Note  38600  38799 68
Note  38600  38799 71
Note  38769  39229 76
Note  38800  38999 69
Note  38800  38999 72
Note  39000  39199 71
Note  39000  39199 74
Note  39200  39299 72
Note  39200  39299 76
Note  39400  39499 71
Note  39400  39499 74
Note  39600  39799 72
Note  39600  40799 72
Note  39600  40799 55
Note  39600  40799 52
Note  39800  39999 74
Note  40000  40199 76
Note  40200  40399 77
Note  40400  40499 79
Note  40600  40699 76
Note  40800  41199 74
Note  40800  42399 72
Note  40800  41599 57
Note  40800  41999 53
Note  41200  41999 81
Note  41600  41999 62
Note  42000  42199 74
Note  42000  42799 62
Note  42000  43199 55
Note  42200  42399 76
Note  42400  42599 77
Note  42400  42799 72
Note  42600  42799 79
Note  42800  42899 81
Note  42800  43199 71
Note  42800  42999 62
Note  43000  43099 77
Note  43000  43199 67
Note  43200  43599 76
Note  43200  43599 72
Note  43200  43599 67
Note  43200  43399 60
Note  43400  43599 62
Note  43600  44399 84
Note  43600  44399 76
Note  43600  43799 64
Note  43600  43799 60
Note  43800  43999 62
Note  43800  43999 59
Note  44000  44199 60
Note  44000  44199 57
Note  44200  44399 59
Note  44200  44399 55
Note  44400  44799 74
Note  44400  44799 74
Note  44400  44799 57
Note  44400  44599 54
Note  44600  44799 50
Note  44800  45199 84
Note  44800  45199 81
Note  44800  44999 52
Note  45000  45199 54
Note  45200  45399 83
Note  45200  45399 79
Note  45200  45599 62
Note  45200  45399 55
Note  45400  45599 43
Note  45600  45999 74
Note  45600  45999 74
Note  45600  45999 69
Note  45600  45799 54
Note  45800  45999 50
Note  46000  46399 84
Note  46000  46399 81
Note  46000  46399 62
Note  46000  46199 52
Note  46200  46399 54
Note  46400  46599 83
Note  46400  46599 79
Note  46400  46799 62
Note  46400  46599 55
Note  46600  46799 43
Note  46800  47199 81
Note  46800  47199 64
Note  46800  47199 64
Note  46800  46999 48
Note  47000  47199 47
Note  47200  47799 81
Note  47200  47599 76
Note  47200  47599 60
Note  47200  47399 48
Note  47400  47599 36
Note  47600  47999 76
Note  47600  47999 61
Note  47600  47799 49
Note  47800  47999 79
Note  47800  47999 45
Note  48000  48399 78
Note  48000  48399 69
Note  48000  48799 62
Note  48000  49199 50
Note  48400  48999 74
Note  48400  48599 71
Note  48600  48799 72
Note  48800  48999 71
Note  48800  48999 62
Note  49000  49199 75
Note  49000  49199 69
Note  49000  49199 60
Note  49200  49399 76
Note  49200  49599 68
Note  49200  49599 59
Note  49200  50399 50
Note  49400  49599 74
Note  49600  49799 72
Note  49600  49999 69
Note  49600  49999 60
Note  49800  49999 71
Note  50000  50099 69
Note  50000  50399 72
Note  50000  50399 64
Note  50200  50299 72
Note  50400  50599 74
Note  50400  50799 66
Note  50400  50799 57
Note  50400  51599 50
Note  50600  50799 72
Note  50800  50999 71
Note  50800  51199 67
Note  50800  51199 59
Note  51000  52198 86
Note  51000  51199 69
Note  51200  51299 67
Note  51200  51399 71
Note  51200  51599 62
Note  51400  51499 68
Note  51400  51599 65
Note  51600  51799 69
Note  51600  51799 64
Note  51600  51799 60
Note  51600  52799 38
Note  51800  51999 71
Note  51800  51999 62
Note  51800  51999 59
Note  52000  52199 72
Note  52000  52199 60
Note  52000  52199 57
Note  52200  52399 74
Note  52200  52399 59
Note  52200  52399 56
Note  52400  52499 72
Note  52400  52499 60
Note  52400  52499 57
Note  52600  52699 66
Note  52600  52699 63
Note  52600  52699 60
Note  52800  52999 67
Note  52800  52999 62
Note  52800  52999 59
Note  52800  53999 38
Note  53000  53199 69
Note  53000  53199 60
Note  53000  53199 57
Note  53200  53399 71
Note  53200  53399 59
Note  53200  53399 55
Note  53400  53599 72
Note  53400  53599 57
Note  53400  53599 54
Note  53600  53699 71
Note  53600  53699 59
Note  53600  53699 55
Note  53800  53899 74
Note  53800  53899 55
Note  53800  53899 59
Note  54000  54199 79
Note  54000  55199 61
Note  54000  55199 52
Note  54000  55199 38
Note  54200  54399 78
Note  54400  54599 76
Note  54600  54799 74
Note  54800  54899 73
Note  55000  55099 71
Note  55200  55399 69
Note  55200  56399 61
Note  55200  56399 52
Note  55200  56399 55
Note  55200  56399 38
Note  55400  55599 67
Note  55600  55699 66
Note  55800  55899 64
Note  56000  56099 62
Note  56200  56299 61
Note  56400  56599 62
Note  56400  56799 62
Note  56400  56799 54
Note  56400  56799 38
Note  56600  56799 64
Note  56800  56899 66
Note  57000  57099 67
Note  57200  57299 69
Note  57400  57499 66
Note  57600  57799 67
Note  57600  57999 61
Note  57600  57999 52
Note  57600  57999 38
Note  57800  57999 66
Note  58000  58099 64
Note  58200  58299 62
Note  58400  58499 61
Note  58600  58699 64
Note  58800  58999 62
Note  58800  59199 62
Note  58800  59199 54
Note  58800  59199 38
Note  59000  59199 64
Note  59200  59299 66
Note  59400  59499 67
Note  59600  59699 69
Note  59800  59899 66
Note  60000  60199 67
Note  60000  60399 61
Note  60000  60399 52
Note  60000  60399 38
Note  60200  60399 66
Note  60400  60499 64
Note  60600  60699 62
Note  60800  60899 61
Note  61000  61099 64
Note  61200  61599 62
Note  61200  61599 54
Note  61200  61599 38
Note  62400  62799 62
Note  62400  62799 54
Note  62400  62799 38
Note  63310  63516 62
Note  63517  63723 64
Note  63600  63999 62
Note  63600  63999 54
Note  63600  63999 38
Note  63724  63826 66
Note  63931  64033 67
Note  64137  64240 69
Note  64344  64447 66
Note  66000  66199 55
Note  66000  66199 55
Note  66000  66199 55
Note  66000  66199 43
Note  66200  66399 57
Note  66200  66399 57
Note  66200  66399 57
Note  66200  66399 45
Note  66400  66599 59
Note  66400  66599 59
Note  66400  66599 59
Note  66400  66599 47
Note  66600  66799 60
Note  66600  66799 60
Note  66600  66799 60
Note  66600  66799 48
Note  66800  66899 62
Note  66800  66899 62
Note  66800  66899 62
Note  66800  66899 50
Note  66857  67070 62
Note  67000  67099 59
Note  67000  67099 59
Note  67000  67099 59
Note  67000  67099 47
Note  67071  67284 64
Note  67200  67599 55
Note  67200  67599 55
Note  67200  67599 55
Note  67200  67599 43
Note  67285  67391 66
Note  67499  67606 67
Note  67600  68399 67
Note  67714  67820 69
Note  67928  68034 66
Note  68000  68199 59
Note  68000  68399 55
Note  68000  68399 52
Note  68200  68399 61
Note  68400  68799 66
Note  68400  68799 62
Note  68400  68799 57
Note  68400  68799 50
Note  68800  69399 74
Note  69200  69599 66
Note  69200  69599 69
Note  69200  69599 60
Note  69400  69465 76
Note  69466  69532 74
Note  69533  69599 73
Note  69600  69999 74
Note  69600  69999 67
Note  69600  69999 62
Note  69600  69999 59
Note  70000  70399 79
Note  70400  70799 83
Note  70400  70799 74
Note  70400  70799 67
Note  70400  70799 55
Note  70666  70887 62
Note  70800  70999 78
Note  70800  71199 72
Note  70800  71199 69
Note  70800  71199 50
Note  70888  71110 69
Note  71000  71199 79
Note  71111  71332 72
Note  71200  71399 81
Note  71333  71443 71
Note  71400  71599 83
Note  71555  71665 69
Note  71600  71699 84
Note  71600  71999 66
Note  71600  71999 69
Note  71600  71999 50
Note  71777  71887 67
Note  71799  71899 81
Note  72000  72399 83
Note  72000  72399 67
Note  72000  72399 62
Note  72000  72399 55
Note  72400  73199 86
Note  72800  73199 71
Note  72800  73199 62
Note  72800  73199 43
Note  73200  73399 84
Note  73200  73599 69
Note  73200  73599 66
Note  73200  73599 50
Note  73399  73599 83
Note  73600  73799 81
Note  73800  73999 79
Note  74000  74099 78
Note  74000  74399 72
Note  74000  74199 69
Note  74000  74399 50
Note  74200  74299 81
Note  74200  74399 66
Note  74400  74799 79
Note  74400  74799 71
Note  74400  74799 67
Note  74400  74799 52
Note  74769  74998 66
Note  74800  75599 83
Note  74999  75229 64
Note  75200  75599 67
Note  75200  75599 67
Note  75200  75599 52
Note  75230  75460 62
Note  75461  75575 60
Note  75600  75799 81
Note  75600  75999 74
Note  75600  75999 55
Note  75600  75999 47
Note  75692  75806 59
Note  75799  75999 79
Note  75923  76037 57
Note  76000  76199 78
Note  76200  76399 79
Note  76400  76499 77
Note  76400  76799 67
Note  76400  76799 62
Note  76400  76799 47
Note  76600  76699 74
Note  76800  76999 77
Note  76800  77199 55
Note  76800  77199 60
Note  76800  77199 48
Note  77000  77199 76
Note  77200  77299 75
Note  77399  77499 76
Note  77600  77799 79
Note  77800  77999 76
Note  78000  78199 74
Note  78000  78399 64
Note  78000  78399 57
Note  78000  78399 48
Note  78200  78399 72
Note  78400  78499 76
Note  78600  78699 71
Note  78800  78999 72
Note  78999  79199 69
Note  79200  79599 67
Note  79200  79599 59
Note  79200  79599 50
Note  79200  79599 50
Note  79600  80399 74
Note  80000  80399 71
Note  80000  80399 67
Note  80400  80799 66
Note  80400  80799 72
Note  80400  80799 69
Note  80400  80799 50
Note  80800  81999 74
Note  81200  81599 66
Note  81200  81599 60
Note  81600  81799 55
Note  81600  82799 50
Note  81600  82799 47
Note  81800  81999 57
Note  82000  82399 67
Note  82000  82199 59
Note  82200  82299 60
Note  82400  83199 79
Note  82400  82499 62
Note  82600  82699 59
Note  82800  82999 57
Note  82800  83999 52
Note  82800  83999 48
Note  82999  83199 59
Note  83200  83599 67
Note  83200  83399 60
Note  83400  83499 62
Note  83600  84399 79
Note  83600  83699 64
Note  83799  83899 60
Note  84000  84199 59
Note  84000  85199 53
Note  84000  85199 50
Note  84200  84399 60
Note  84400  84799 67
Note  84400  84599 62
Note  84600  84699 64
Note  84800  85599 79
Note  84800  84899 65
Note  85000  85099 59
Note  85200  85399 60
Note  85200  85599 52
Note  85200  85599 52
Note  85399  85599 62
Note  85600  85999 76
Note  85600  85799 64
Note  85600  85999 48
Note  85800  85899 66
Note  86000  86199 74
Note  86000  86099 67
Note  86000  86199 47
Note  86200  86399 72
Note  86200  86299 69
Note  86200  86399 45
Note  86400  86599 71
Note  86400  86599 67
Note  86400  86799 43
Note  86600  86799 72
Note  86600  86799 69
Note  86800  86999 74
Note  86800  86999 71
Note  86999  87199 76
Note  86999  87199 72
Note  87200  87399 78
Note  87200  87399 74
Note  87400  87599 79
Note  87400  87599 76
Note  87600  87799 81
Note  87600  87799 78
Note  87600  87799 72
Note  87600  87999 38
Note  87799  87999 83
Note  87799  87999 79
Note  87799  87999 71
Note  88000  88199 84
Note  88000  88199 81
Note  88000  88199 69
Note  88200  88399 86
Note  88200  88399 83
Note  88200  88399 67
Note  88400  88599 88
Note  88400  88599 84
Note  88400  88599 66
Note  88600  88799 90
Note  88600  88799 81
Note  88600  88799 62
Note  88800  89199 91
Note  88800  88999 83
Note  88800  88999 67
Note  89000  89199 81
Note  89000  89199 66
